,location,total_sqft,bath,price,BHK,total_price_per_sqft,area_type_Carpet  Area,area_type_Plot  Area,area_type_Super built-up  Area
1739,Dasarahalli,1333.0,2.0,78.56,2.0,5893.473368342085,0.0,0.0,1.0
1740,Dasarahalli,1220.0,2.0,62.0,2.0,5081.9672131147545,0.0,0.0,1.0
1741,Devanahalli,3210.0,2.0,192.0,4.0,5981.308411214954,0.0,0.0,0.0
1742,Devanahalli,1260.0,2.0,66.78,2.0,5300.0,0.0,0.0,1.0
1743,Devanahalli,1282.0,2.0,68.52,3.0,5344.773790951638,0.0,0.0,1.0
1744,Devanahalli,1360.0,2.0,65.0,2.0,4779.411764705882,0.0,0.0,1.0
1746,Devanahalli,1408.0,2.0,85.0,2.0,6036.931818181818,0.0,0.0,1.0
1747,Devanahalli,1010.0,2.0,51.0,2.0,5049.504950495049,0.0,0.0,1.0
1748,Devanahalli,1080.0,2.0,53.35,2.0,4939.814814814815,0.0,0.0,1.0
1749,Devanahalli,2400.0,5.0,100.0,5.0,4166.666666666667,0.0,1.0,0.0
1752,Devanahalli,1174.0,2.0,59.0,2.0,5025.553662691653,0.0,0.0,1.0
1753,Devanahalli,3752.5,2.0,177.115,2.0,4719.920053297801,0.0,1.0,0.0
1754,Devanahalli,658.0,1.0,34.0,1.0,5167.173252279636,0.0,0.0,1.0
1755,Devanahalli,658.0,1.0,26.91,1.0,4089.665653495441,0.0,0.0,1.0
1756,Devanahalli,698.5,1.0,28.57,1.0,4090.1932712956336,0.0,0.0,1.0
1757,Devanahalli,1080.0,2.0,52.0,2.0,4814.814814814815,0.0,0.0,1.0
1758,Devanahalli,1700.0,3.0,88.2,3.0,5188.235294117647,0.0,0.0,1.0
1759,Devanahalli,1498.0,3.0,79.15,3.0,5283.711615487317,0.0,0.0,1.0
1760,Devanahalli,1466.0,3.0,77.59,3.0,5292.633015006822,0.0,0.0,1.0
1761,Devanahalli,775.0,1.0,39.0,1.0,5032.258064516129,0.0,0.0,1.0
1762,Devanahalli,1020.0,2.0,49.87,1.0,4889.21568627451,0.0,0.0,1.0
1764,Devanahalli,1550.0,3.0,85.0,3.0,5483.870967741936,0.0,0.0,1.0
1766,Devanahalli,1340.0,2.0,65.0,2.0,4850.746268656716,0.0,0.0,1.0
1767,Devanahalli,2125.0,3.0,107.0,3.0,5035.294117647059,0.0,0.0,0.0
1770,Devanahalli,658.0,1.0,26.91,1.0,4089.665653495441,0.0,0.0,1.0
1772,Devanahalli,1010.0,2.0,58.0,2.0,5742.574257425743,0.0,0.0,0.0
1775,Devanahalli,1075.0,2.0,52.57,1.0,4890.232558139535,0.0,0.0,1.0
1777,Devarachikkanahalli,1250.0,2.0,40.0,2.0,3200.0,0.0,0.0,1.0
1778,Devarachikkanahalli,1200.0,2.0,83.0,2.0,6916.666666666667,0.0,1.0,0.0
1779,Devarachikkanahalli,1170.0,2.0,40.0,2.0,3418.803418803419,0.0,0.0,1.0
1780,Devarachikkanahalli,615.0,1.0,24.0,1.0,3902.439024390244,0.0,0.0,0.0
1781,Devarachikkanahalli,1230.0,2.0,58.0,2.0,4715.447154471544,0.0,0.0,1.0
1782,Devarachikkanahalli,1425.0,2.0,65.0,3.0,4561.403508771929,0.0,0.0,1.0
1783,Devarachikkanahalli,947.0,2.0,43.0,2.0,4540.654699049631,0.0,0.0,1.0
1784,Devarachikkanahalli,1130.0,2.0,36.0,2.0,3185.8407079646017,0.0,0.0,1.0
1785,Devarachikkanahalli,1417.0,2.0,76.0,3.0,5363.443895553987,0.0,0.0,1.0
1786,Devarachikkanahalli,1230.0,2.0,58.0,2.0,4715.447154471544,0.0,0.0,1.0
1787,Devarachikkanahalli,1705.0,3.0,75.0,3.0,4398.826979472141,0.0,0.0,1.0
1788,Devarachikkanahalli,1116.0,2.0,47.0,2.0,4211.469534050179,0.0,0.0,0.0
1789,Devarachikkanahalli,991.0,2.0,40.0,2.0,4036.326942482341,0.0,0.0,1.0
1791,Dodda Nekkundi,1260.0,2.0,55.0,2.0,4365.079365079365,0.0,0.0,0.0
1792,Dodda Nekkundi,850.0,2.0,28.0,2.0,3294.1176470588234,0.0,0.0,1.0
1793,Dodda Nekkundi,1390.0,2.0,60.0,2.0,4316.546762589928,0.0,0.0,1.0
1794,Dodda Nekkundi,1804.0,3.0,121.0,3.0,6707.317073170731,0.0,0.0,1.0
1795,Dodda Nekkundi,1080.0,2.0,50.0,2.0,4629.62962962963,0.0,0.0,1.0
1796,Dodda Nekkundi,1999.0,3.0,132.0,3.0,6603.301650825412,0.0,0.0,1.0
1797,Dodda Nekkundi,1100.0,2.0,48.0,2.0,4363.636363636364,0.0,0.0,1.0
1798,Dodda Nekkundi,1999.0,3.0,135.0,3.0,6753.376688344172,0.0,0.0,1.0
1799,Dodda Nekkundi,1100.0,2.0,41.15,2.0,3740.909090909091,0.0,0.0,1.0
1800,Dodda Nekkundi,1252.0,2.0,71.0,3.0,5670.926517571885,0.0,0.0,1.0
1801,Dodda Nekkundi,1155.0,2.0,46.0,2.0,3982.683982683983,0.0,0.0,1.0
1802,Dodda Nekkundi,1128.0,2.0,45.0,2.0,3989.3617021276596,0.0,0.0,1.0
1803,Dodda Nekkundi,1148.0,2.0,56.0,2.0,4878.048780487805,0.0,0.0,1.0
1805,Dodda Nekkundi,1145.0,2.0,46.5,2.0,4061.1353711790393,0.0,0.0,0.0
1806,Dodda Nekkundi,1829.0,3.0,125.0,3.0,6834.3357025697105,0.0,0.0,1.0
1807,Dodda Nekkundi,1100.0,2.0,41.16,2.0,3741.8181818181815,0.0,0.0,1.0
1808,Dodda Nekkundi,1100.0,2.0,46.75,2.0,4250.0,0.0,0.0,1.0
1809,Dodda Nekkundi,1315.0,2.0,50.0,2.0,3802.2813688212927,0.0,0.0,1.0
1810,Dodda Nekkundi,1135.0,2.0,58.0,2.0,5110.132158590309,0.0,0.0,1.0
1811,Dodda Nekkundi,1100.0,2.0,41.18,2.0,3743.6363636363635,0.0,0.0,1.0
1812,Dodda Nekkundi,1370.0,2.0,60.0,2.0,4379.56204379562,0.0,0.0,0.0
1813,Dodda Nekkundi,1200.0,2.0,71.0,2.0,5916.666666666667,0.0,0.0,1.0
1814,Dodda Nekkundi,1585.0,2.0,79.0,3.0,4984.22712933754,0.0,0.0,1.0
1815,Dodda Nekkundi,1005.0,2.0,45.0,2.0,4477.611940298508,0.0,0.0,0.0
1816,Dodda Nekkundi,1264.0,2.0,52.0,2.0,4113.9240506329115,0.0,0.0,1.0
1817,Doddaballapur,1690.0,3.0,80.0,4.0,4733.7278106508875,0.0,0.0,1.0
1818,Doddaballapur,4200.0,4.0,325.0,4.0,7738.0952380952385,0.0,1.0,0.0
1819,Doddaballapur,3876.0,3.0,300.0,3.0,7739.938080495356,0.0,1.0,0.0
1820,Doddaballapur,2776.0,4.0,195.0,3.0,7024.495677233429,0.0,1.0,0.0
1821,Doddaballapur,2440.0,3.0,142.0,3.0,5819.672131147541,0.0,1.0,0.0
1822,Doddaballapur,2400.0,3.0,200.0,4.0,8333.333333333334,0.0,1.0,0.0
1823,Doddaballapur,654.0,1.0,49.0,1.0,7492.354740061162,0.0,0.0,1.0
1824,Doddaballapur,3206.0,5.0,270.0,4.0,8421.70929507174,0.0,1.0,0.0
1825,Doddakallasandra,1010.0,2.0,40.39,2.0,3999.009900990099,0.0,0.0,1.0
1830,Doddakallasandra,1010.0,2.0,40.39,2.0,3999.009900990099,0.0,0.0,1.0
1831,Doddakallasandra,1072.0,2.0,42.87,2.0,3999.0671641791046,0.0,0.0,1.0
1832,Doddakallasandra,1010.0,2.0,40.4,2.0,4000.0,0.0,0.0,1.0
1833,Doddakallasandra,1010.0,2.0,41.0,2.0,4059.4059405940593,0.0,0.0,1.0
1834,Doddakallasandra,1072.0,2.0,42.87,2.0,3999.0671641791046,0.0,0.0,1.0
1835,Doddathoguru,970.0,2.0,33.0,2.0,3402.061855670103,0.0,0.0,1.0
1836,Doddathoguru,1050.0,2.0,32.0,2.0,3047.6190476190477,0.0,0.0,0.0
1837,Doddathoguru,850.0,2.0,25.0,2.0,2941.176470588235,0.0,0.0,1.0
1838,Doddathoguru,1030.0,2.0,42.0,2.0,4077.669902912621,0.0,0.0,1.0
1839,Doddathoguru,1549.0,3.0,65.0,3.0,4196.255648805681,0.0,0.0,1.0
1841,Doddathoguru,550.0,1.0,17.0,1.0,3090.909090909091,0.0,0.0,1.0
1842,Doddathoguru,1015.0,2.0,33.5,2.0,3300.4926108374384,0.0,0.0,1.0
1843,Doddathoguru,1104.0,2.0,39.0,2.0,3532.608695652174,0.0,0.0,1.0
1844,Doddathoguru,915.0,2.0,32.0,2.0,3497.2677595628415,0.0,0.0,1.0
1845,Doddathoguru,750.0,1.0,25.5,1.0,3400.0,0.0,0.0,1.0
1846,Doddathoguru,1595.0,3.0,62.0,3.0,3887.1473354231975,0.0,0.0,1.0
1847,Doddathoguru,855.0,2.0,32.0,2.0,3742.690058479532,0.0,0.0,1.0
1848,Doddathoguru,1105.0,2.0,50.0,2.0,4524.886877828054,0.0,0.0,1.0
1849,Doddathoguru,925.0,2.0,30.0,2.0,3243.2432432432433,0.0,0.0,0.0
1851,Doddathoguru,1208.0,3.0,45.0,3.0,3725.1655629139073,0.0,0.0,0.0
1852,Doddathoguru,1100.0,2.0,50.0,2.0,4545.454545454545,0.0,0.0,0.0
1853,Doddathoguru,940.0,2.0,32.9,2.0,3500.0,0.0,0.0,1.0
1854,Doddathoguru,1382.0,3.0,65.0,3.0,4703.328509406657,0.0,0.0,1.0
1855,Doddathoguru,1107.0,2.0,44.0,2.0,3974.706413730804,0.0,0.0,0.0
1856,Doddathoguru,907.0,2.0,40.0,2.0,4410.143329658214,0.0,0.0,0.0
1857,Doddathoguru,1783.0,3.0,85.0,3.0,4767.246214245653,0.0,0.0,1.0
1858,Doddathoguru,550.0,1.0,17.0,1.0,3090.909090909091,0.0,0.0,1.0
1859,Domlur,1540.0,3.0,90.0,3.0,5844.1558441558445,0.0,0.0,1.0
1860,Domlur,1875.0,2.0,150.0,3.0,8000.0,0.0,0.0,1.0
1861,Domlur,1429.0,3.0,86.0,3.0,6018.194541637508,0.0,0.0,1.0
1862,Domlur,640.0,1.0,55.0,1.0,8593.75,0.0,0.0,0.0
1863,Domlur,1050.0,2.0,85.0,2.0,8095.238095238095,0.0,0.0,1.0
1864,Domlur,1800.0,3.0,150.0,3.0,8333.333333333334,0.0,0.0,1.0
1865,Domlur,1720.0,3.0,135.0,3.0,7848.837209302325,0.0,0.0,1.0
1866,Domlur,1950.0,3.0,165.0,3.0,8461.538461538461,0.0,0.0,1.0
1867,Domlur,2180.0,3.0,285.0,3.0,13073.394495412844,0.0,0.0,0.0
1868,Domlur,650.0,1.0,70.0,1.0,10769.23076923077,0.0,0.0,1.0
1869,Domlur,780.0,1.0,70.0,1.0,8974.358974358975,0.0,0.0,1.0
1870,Domlur,2180.0,3.0,285.0,3.0,13073.394495412844,0.0,0.0,1.0
1871,Domlur,1740.0,3.0,120.0,3.0,6896.551724137931,0.0,0.0,1.0
1872,Domlur,1695.0,3.0,125.0,3.0,7374.6312684365785,0.0,0.0,0.0
1873,Domlur,1246.0,2.0,95.0,2.0,7624.398073836276,0.0,0.0,1.0
1874,Domlur,2100.0,3.0,145.0,3.0,6904.761904761905,0.0,0.0,1.0
1875,Domlur,1276.0,2.0,80.0,2.0,6269.592476489028,0.0,0.0,1.0
1876,Domlur,1850.0,3.0,180.0,3.0,9729.72972972973,0.0,0.0,1.0
1877,Domlur,2955.0,3.0,235.0,3.0,7952.622673434857,0.0,0.0,1.0
1878,Domlur,1650.0,3.0,180.0,3.0,10909.09090909091,0.0,0.0,0.0
1879,Dommasandra,805.0,2.0,22.14,2.0,2750.3105590062114,0.0,0.0,1.0
1881,Dommasandra,1267.0,3.0,56.0,3.0,4419.889502762431,0.0,0.0,0.0
1882,Dommasandra,1200.0,2.0,50.0,2.0,4166.666666666667,0.0,0.0,1.0
1883,Dommasandra,2700.0,3.0,68.0,4.0,2518.5185185185187,0.0,0.0,0.0
1885,Dommasandra,1153.0,2.0,43.5,2.0,3772.7666955767563,0.0,0.0,1.0
1886,Dommasandra,1500.0,2.0,40.0,2.0,2666.6666666666665,0.0,1.0,0.0
1887,Dommasandra,1090.0,2.0,43.5,2.0,3990.8256880733943,0.0,0.0,1.0
1888,Dommasandra,850.0,2.0,25.4,2.0,2988.235294117647,0.0,0.0,1.0
1889,Dommasandra,674.0,1.0,19.9,2.0,2952.522255192878,0.0,0.0,1.0
1890,Dommasandra,999.0,2.0,32.9,2.0,3293.293293293293,0.0,0.0,1.0
1891,EPIP Zone,1499.0,5.0,102.0,3.0,6804.536357571715,0.0,0.0,1.0
1892,EPIP Zone,1285.0,2.0,82.0,2.0,6381.322957198444,0.0,0.0,1.0
1893,EPIP Zone,2330.0,3.0,162.0,3.0,6952.789699570815,0.0,0.0,1.0
1894,EPIP Zone,1330.0,2.0,92.5,2.0,6954.887218045113,0.0,0.0,1.0
1895,EPIP Zone,1330.0,2.0,86.98,2.0,6539.849624060151,0.0,0.0,1.0
1896,EPIP Zone,1330.0,2.0,93.36,2.0,7019.548872180451,0.0,0.0,1.0
1898,EPIP Zone,1500.0,3.0,102.0,3.0,6800.0,0.0,0.0,1.0
1899,EPIP Zone,1280.0,2.0,69.0,2.0,5390.625,0.0,0.0,0.0
1900,EPIP Zone,1125.0,2.0,65.0,2.0,5777.777777777777,0.0,0.0,0.0
1901,EPIP Zone,1734.0,3.0,125.0,3.0,7208.76585928489,0.0,0.0,1.0
1903,EPIP Zone,1343.0,2.0,86.0,2.0,6403.574087862993,0.0,0.0,1.0
1904,EPIP Zone,2350.0,4.0,163.0,3.0,6936.170212765957,0.0,0.0,1.0
1905,EPIP Zone,1860.0,3.0,130.0,3.0,6989.247311827957,0.0,0.0,1.0
1906,EPIP Zone,2210.0,3.0,165.0,3.0,7466.06334841629,0.0,0.0,1.0
1907,EPIP Zone,2710.0,3.0,177.0,3.0,6531.365313653137,0.0,0.0,1.0
1910,Electronic City,1025.0,2.0,47.0,3.0,4585.365853658536,0.0,0.0,1.0
1913,Electronic City,1500.0,2.0,64.5,3.0,4300.0,0.0,0.0,1.0
1914,Electronic City,1060.0,2.0,60.0,2.0,5660.377358490566,0.0,0.0,0.0
1915,Electronic City,1152.0,2.0,64.5,2.0,5598.958333333333,0.0,0.0,1.0
1917,Electronic City,770.0,1.0,36.0,2.0,4675.324675324675,0.0,0.0,0.0
1918,Electronic City,1070.0,2.0,52.0,2.0,4859.813084112149,0.0,0.0,1.0
1919,Electronic City,1025.0,2.0,46.0,2.0,4487.804878048781,0.0,0.0,0.0
1920,Electronic City,589.0,1.0,27.0,1.0,4584.040747028863,0.0,0.0,1.0
1922,Electronic City,910.0,2.0,40.0,2.0,4395.604395604396,0.0,0.0,1.0
1923,Electronic City,1108.0,2.0,63.0,2.0,5685.9205776173285,0.0,0.0,1.0
1924,Electronic City,1128.0,2.0,65.0,2.0,5762.41134751773,0.0,0.0,1.0
1925,Electronic City,1800.0,3.0,95.0,3.0,5277.777777777777,0.0,0.0,1.0
1926,Electronic City,630.0,1.0,34.65,1.0,5500.0,0.0,0.0,0.0
1927,Electronic City,1128.0,2.0,63.0,2.0,5585.106382978724,0.0,0.0,1.0
1928,Electronic City,1599.0,3.0,99.0,3.0,6191.369606003753,0.0,0.0,1.0
1931,Electronic City,1070.0,2.0,55.0,2.0,5140.186915887851,0.0,0.0,1.0
1932,Electronic City,940.0,2.0,41.0,2.0,4361.702127659574,0.0,0.0,1.0
1934,Electronic City,1128.0,2.0,68.75,2.0,6094.858156028369,0.0,0.0,1.0
1935,Electronic City,1342.0,2.0,73.3,2.0,5461.997019374068,0.0,0.0,1.0
1936,Electronic City,1360.0,2.0,71.0,3.0,5220.588235294118,0.0,0.0,1.0
1938,Electronic City,1265.0,2.0,56.93,2.0,4500.395256916996,0.0,0.0,1.0
1939,Electronic City,1691.0,2.0,102.0,3.0,6031.933767001774,0.0,0.0,1.0
1940,Electronic City,1128.0,2.0,65.49,2.0,5805.851063829787,0.0,0.0,1.0
1943,Electronic City,1070.0,2.0,56.1,2.0,5242.990654205608,0.0,0.0,1.0
1944,Electronic City,2000.0,4.0,120.0,4.0,6000.0,0.0,1.0,0.0
1945,Electronic City,890.0,2.0,45.0,2.0,5056.179775280899,0.0,0.0,0.0
1946,Electronic City,1128.0,2.0,65.65,2.0,5820.035460992909,0.0,0.0,1.0
1947,Electronic City,865.0,2.0,42.0,2.0,4855.491329479769,0.0,0.0,0.0
1949,Electronic City,910.0,2.0,42.0,2.0,4615.384615384615,0.0,0.0,1.0
1951,Electronic City,1360.0,2.0,75.0,3.0,5514.705882352941,0.0,0.0,0.0
1952,Electronic City,770.0,1.0,40.0,2.0,5194.805194805195,0.0,0.0,1.0
1953,Electronic City,1128.0,2.0,64.0,2.0,5673.758865248227,0.0,0.0,1.0
1954,Electronic City,1070.0,2.0,54.0,2.0,5046.728971962617,0.0,0.0,1.0
1956,Electronic City,1571.0,3.0,89.0,3.0,5665.1814131126675,0.0,0.0,1.0
1957,Electronic City,1111.0,3.0,50.0,3.0,4500.450045004501,0.0,0.0,1.0
1958,Electronic City,870.0,2.0,39.5,2.0,4540.229885057472,0.0,0.0,1.0
1960,Electronic City,1374.0,2.0,72.0,3.0,5240.174672489083,0.0,0.0,1.0
1962,Electronic City,1128.0,2.0,65.35,2.0,5793.439716312056,0.0,0.0,1.0
1963,Electronic City,1128.0,2.0,65.0,2.0,5762.41134751773,0.0,0.0,1.0
1964,Electronic City,755.0,1.0,34.0,2.0,4503.311258278146,0.0,0.0,1.0
1968,Electronic City,1563.0,3.0,91.84,3.0,5875.879718490083,0.0,0.0,1.0
1969,Electronic City,1652.0,3.0,70.0,3.0,4237.28813559322,0.0,0.0,1.0
1971,Electronic City,1025.0,2.0,54.5,2.0,5317.073170731707,0.0,0.0,1.0
1973,Electronic City,1350.0,3.0,58.0,3.0,4296.2962962962965,0.0,0.0,1.0
1976,Electronic City,1700.0,3.0,75.0,3.0,4411.764705882353,0.0,0.0,1.0
1978,Electronic City,1128.0,2.0,68.0,2.0,6028.368794326241,0.0,0.0,1.0
1979,Electronic City,700.0,1.0,35.0,1.0,5000.0,0.0,0.0,0.0
1980,Electronic City,1360.0,2.0,70.5,3.0,5183.823529411765,0.0,0.0,1.0
1982,Electronic City,1571.0,3.0,105.0,3.0,6683.64099299809,0.0,0.0,1.0
1986,Electronic City,1600.0,3.0,104.0,3.0,6500.0,0.0,0.0,0.0
1988,Electronic City,1500.0,2.0,100.0,3.0,6666.666666666667,0.0,0.0,0.0
1992,Electronic City,1152.0,2.0,65.0,2.0,5642.361111111111,0.0,0.0,1.0
1993,Electronic City,1070.0,2.0,60.0,2.0,5607.476635514019,0.0,0.0,1.0
1994,Electronic City,1128.0,2.0,65.5,2.0,5806.737588652482,0.0,0.0,1.0
1995,Electronic City,1200.0,2.0,59.0,2.0,4916.666666666667,0.0,0.0,1.0
1996,Electronic City,1152.0,2.0,65.75,2.0,5707.465277777777,0.0,0.0,1.0
1998,Electronic City,1070.0,2.0,55.0,2.0,5140.186915887851,0.0,0.0,1.0
1999,Electronic City,1060.0,2.0,58.0,2.0,5471.698113207547,0.0,0.0,1.0
2000,Electronic City,1025.0,2.0,54.1,2.0,5278.048780487805,0.0,0.0,1.0
2005,Electronic City,1500.0,2.0,78.0,3.0,5200.0,0.0,0.0,1.0
2006,Electronic City,1213.0,2.0,59.32,2.0,4890.35449299258,0.0,0.0,1.0
2007,Electronic City,1575.0,3.0,90.0,3.0,5714.285714285715,0.0,0.0,1.0
2008,Electronic City,435.0,1.0,19.5,1.0,4482.758620689655,0.0,0.0,0.0
2009,Electronic City,1449.0,3.0,100.0,3.0,6901.311249137336,0.0,0.0,0.0
2011,Electronic City,1125.0,2.0,58.0,2.0,5155.555555555556,0.0,0.0,1.0
2013,Electronic City,1575.0,3.0,101.0,3.0,6412.6984126984125,0.0,0.0,1.0
2015,Electronic City,550.0,1.0,12.0,1.0,2181.818181818182,0.0,0.0,0.0
2016,Electronic City,919.0,2.0,40.0,2.0,4352.557127312296,0.0,0.0,1.0
2017,Electronic City,1500.0,2.0,78.25,3.0,5216.666666666667,0.0,0.0,1.0
2018,Electronic City,1363.0,2.0,79.0,2.0,5796.038151137197,0.0,0.0,1.0
2021,Electronic City,1108.0,2.0,67.15,2.0,6060.469314079423,0.0,0.0,1.0
2023,Electronic City,1128.0,2.0,65.7,2.0,5824.468085106383,0.0,0.0,1.0
2025,Electronic City,1060.0,2.0,51.0,2.0,4811.320754716981,0.0,0.0,0.0
2027,Electronic City,1650.0,3.0,100.0,3.0,6060.606060606061,0.0,0.0,0.0
2029,Electronic City,1025.0,2.0,49.0,2.0,4780.487804878048,0.0,0.0,1.0
2031,Electronic City,1449.0,3.0,90.0,3.0,6211.180124223602,0.0,0.0,1.0
2033,Electronic City,1070.0,2.0,58.0,2.0,5420.560747663551,0.0,0.0,1.0
2034,Electronic City,1210.0,2.0,54.0,2.0,4462.809917355372,0.0,0.0,1.0
2035,Electronic City,1500.0,2.0,75.0,3.0,5000.0,0.0,0.0,0.0
2037,Electronic City,1070.0,2.0,52.0,2.0,4859.813084112149,0.0,0.0,1.0
2038,Electronic City,2435.0,4.0,119.0,4.0,4887.063655030801,0.0,0.0,1.0
2043,Electronic City,1073.0,2.0,60.0,2.0,5591.798695246971,0.0,0.0,1.0
2044,Electronic City,1500.0,2.0,78.0,3.0,5200.0,0.0,0.0,1.0
2045,Electronic City,1070.0,2.0,47.0,2.0,4392.523364485981,0.0,0.0,1.0
2046,Electronic City,1296.0,2.0,65.0,2.0,5015.432098765432,0.0,0.0,1.0
2047,Electronic City,1140.0,2.0,70.93,2.0,6221.9298245614045,0.0,0.0,1.0
2053,Electronic City,2093.0,4.0,104.0,4.0,4968.944099378882,0.0,0.0,1.0
2054,Electronic City,1025.0,2.0,53.9,2.0,5258.536585365854,0.0,0.0,1.0
2055,Electronic City,940.0,2.0,54.0,2.0,5744.68085106383,0.0,0.0,0.0
2056,Electronic City,435.0,1.0,21.0,1.0,4827.586206896552,0.0,0.0,1.0
2057,Electronic City,1500.0,2.0,77.5,3.0,5166.666666666667,0.0,0.0,1.0
2058,Electronic City,1631.0,3.0,80.0,3.0,4904.9662783568365,0.0,0.0,1.0
2059,Electronic City,1355.0,2.0,67.0,2.0,4944.649446494465,0.0,0.0,1.0
2062,Electronic City,435.0,1.0,22.0,1.0,5057.471264367816,0.0,0.0,1.0
2064,Electronic City,1039.0,2.0,50.0,2.0,4812.319538017325,0.0,0.0,1.0
2065,Electronic City,770.0,1.0,39.9,2.0,5181.818181818182,0.0,0.0,1.0
2067,Electronic City,1128.0,2.0,64.0,2.0,5673.758865248227,0.0,0.0,1.0
2068,Electronic City,605.0,1.0,13.31,1.0,2200.0,0.0,0.0,1.0
2070,Electronic City,530.0,1.0,13.5,1.0,2547.169811320755,0.0,0.0,1.0
2071,Electronic City,1070.0,2.0,53.0,2.0,4953.271028037383,0.0,0.0,1.0
2074,Electronic City,1571.0,3.0,83.0,3.0,5283.259070655633,0.0,0.0,1.0
2076,Electronic City,1350.0,3.0,66.0,3.0,4888.888888888889,0.0,0.0,1.0
2077,Electronic City,1652.0,3.0,110.0,3.0,6658.595641646489,0.0,0.0,1.0
2081,Electronic City,1128.0,2.0,65.58,2.0,5813.829787234043,0.0,0.0,1.0
2082,Electronic City,635.0,1.0,28.0,1.0,4409.4488188976375,0.0,0.0,0.0
2083,Electronic City,1128.0,2.0,65.4,2.0,5797.8723404255325,0.0,0.0,1.0
2086,Electronic City,1355.0,2.0,72.9,2.0,5380.073800738008,0.0,0.0,1.0
2090,Electronic City,770.0,1.0,35.0,2.0,4545.454545454545,0.0,0.0,0.0
2092,Electronic City,865.0,2.0,40.0,2.0,4624.277456647399,0.0,0.0,1.0
2095,Electronic City,1108.0,2.0,63.0,2.0,5685.9205776173285,0.0,0.0,1.0
2096,Electronic City,630.0,1.0,40.5,1.0,6428.571428571428,0.0,0.0,1.0
2099,Electronic City,605.0,1.0,22.0,1.0,3636.3636363636365,0.0,0.0,1.0
2101,Electronic City,1070.0,2.0,48.0,2.0,4485.981308411215,0.0,0.0,1.0
2103,Electronic City,1360.0,2.0,70.0,3.0,5147.058823529412,0.0,0.0,1.0
2104,Electronic City,635.0,1.0,28.0,1.0,4409.4488188976375,0.0,0.0,1.0
2105,Electronic City,1128.0,2.0,65.45,2.0,5802.304964539007,0.0,0.0,1.0
2106,Electronic City,890.0,2.0,40.0,2.0,4494.38202247191,0.0,0.0,1.0
2111,Electronic City,1360.0,2.0,58.0,3.0,4264.705882352941,0.0,0.0,1.0
2114,Electronic City,630.0,1.0,33.7,1.0,5349.20634920635,0.0,0.0,1.0
2118,Electronic City,1400.0,3.0,90.0,3.0,6428.571428571428,0.0,0.0,0.0
2119,Electronic City,1287.0,3.0,55.0,3.0,4273.504273504273,0.0,0.0,0.0
2120,Electronic City,1258.0,2.0,85.5,2.0,6796.502384737679,0.0,0.0,1.0
2121,Electronic City,1386.0,2.0,85.0,2.0,6132.7561327561325,0.0,0.0,0.0
2122,Electronic City,550.0,1.0,27.0,1.0,4909.090909090909,0.0,0.0,0.0
2123,Electronic City,1025.0,2.0,50.0,2.0,4878.048780487805,0.0,0.0,1.0
2125,Electronic City,1070.0,2.0,55.0,2.0,5140.186915887851,0.0,0.0,1.0
2126,Electronic City,1342.0,2.0,72.0,2.0,5365.126676602086,0.0,0.0,1.0
2127,Electronic City,1275.0,3.0,70.0,3.0,5490.196078431372,0.0,0.0,0.0
2128,Electronic City,770.0,1.0,38.0,2.0,4935.064935064935,0.0,0.0,1.0
2133,Electronic City,1644.0,3.0,92.59,3.0,5631.995133819952,0.0,0.0,1.0
2134,Electronic City,1250.0,2.0,62.0,2.0,4960.0,0.0,0.0,0.0
2137,Electronic City,418.0,1.0,12.0,1.0,2870.813397129187,0.0,0.0,1.0
2138,Electronic City,1128.0,2.0,64.8,2.0,5744.68085106383,0.0,0.0,1.0
2141,Electronic City,1060.0,2.0,55.0,2.0,5188.679245283019,0.0,0.0,0.0
2142,Electronic City,710.0,1.0,40.42,1.0,5692.957746478874,0.0,0.0,1.0
2145,Electronic City,1275.0,3.0,63.43,3.0,4974.901960784314,0.0,0.0,1.0
2146,Electronic City,1518.0,3.0,75.0,3.0,4940.711462450593,0.0,0.0,1.0
2147,Electronic City,1090.0,2.0,31.48,1.0,2888.0733944954127,0.0,0.0,0.0
2150,Electronic City,1060.0,2.0,55.0,2.0,5188.679245283019,0.0,0.0,1.0
2152,Electronic City,1353.0,2.0,75.0,2.0,5543.2372505543235,0.0,0.0,1.0
2154,Electronic City,1128.0,2.0,67.0,2.0,5939.7163120567375,0.0,0.0,1.0
2155,Electronic City,1070.0,2.0,57.0,2.0,5327.102803738318,0.0,0.0,0.0
2156,Electronic City,1700.0,3.0,90.0,3.0,5294.117647058823,0.0,0.0,0.0
2158,Electronic City,750.0,1.0,35.0,1.0,4666.666666666667,0.0,0.0,1.0
2159,Electronic City,1210.0,2.0,55.0,2.0,4545.454545454545,0.0,0.0,0.0
2160,Electronic City,1070.0,2.0,60.0,2.0,5607.476635514019,0.0,0.0,0.0
2165,Electronic City,1615.0,3.0,97.0,3.0,6006.1919504643965,0.0,0.0,1.0
2167,Electronic City,1221.0,2.0,68.0,2.0,5569.205569205569,0.0,0.0,1.0
2169,Electronic City,1500.0,3.0,73.0,3.0,4866.666666666667,0.0,0.0,0.0
2170,Electronic City,995.0,2.0,48.0,2.0,4824.120603015075,0.0,0.0,1.0
2171,Electronic City,1342.0,2.0,90.0,2.0,6706.408345752608,0.0,0.0,1.0
